MEASURE USED:
value=(max-count)*frequency;   per item in LRU list
max=10000;
count=index of item in lru list
frequency=number of occurences of the item

hit rate = 14.087415109828601


max value is 175519122
item	value	weight	take
1437	85630	49	false
1438	85620	49	false
1439	85610	34	false
1440	85600	2	false
1441	85590	19	false
1442	85580	35	false
1443	85570	42	false
1444	85560	47	false
1445	85550	23	false
1446	85540	28	false
1447	273696	34	false
1448	273664	10	false
1449	85510	41	false
1450	85500	35	false
1451	85490	49	false
1452	85480	41	false
1453	85470	34	false
1454	85460	36	false
1455	85450	12	false
1456	85440	30	false
1457	111059	18	false
1458	111046	15	false
1459	85410	13	false
1460	85400	15	false
1461	85390	17	false
1462	85380	26	false
1463	85370	25	false
1464	85360	40	false
1465	85350	16	false
1466	85340	24	false
1467	85330	47	false
1468	85320	37	false
1469	93841	18	false
1470	93830	15	false
1471	85290	28	false
1472	85280	20	false
1473	85270	22	false
1474	85260	50	false
1475	85250	14	false
1476	85240	16	false
1477	238644	6	false
1478	238616	39	false
1479	161899	44	false
1480	161880	44	false
1481	170380	5	false
1482	170360	36	false
1483	161823	11	false
1484	161804	47	false
1485	51090	30	false
1486	51084	29	false
1487	178773	1	true
1488	178752	7	false
1489	170220	22	false
1490	170200	17	false
1491	178689	26	false
1492	178668	28	false
1493	178647	37	false
1494	178626	24	false
1495	153090	29	false
1496	153072	33	false
1497	161557	14	false
1498	161538	3	false
1499	1156136	16	false
1500	1156000	41	false
1501	169980	14	false
1502	169960	37	false
1503	169940	31	false
1504	169920	30	false
1505	161405	12	false
1506	161386	34	false
1507	152874	5	false
1508	152856	33	false
1509	178311	26	false
1510	178290	14	false
1511	59423	34	false
1512	59416	12	false
1513	127305	18	false
1514	127290	4	false
1515	169700	48	false
1516	169680	13	false
1517	161177	39	false
1518	161158	40	false
1519	161139	34	false
1520	161120	10	false
1521	169580	9	false
1522	169560	13	false
1523	161063	23	false
1524	161044	4	false
1525	84750	4	false
1526	84740	6	false
1527	50838	40	false
1528	50832	27	false
1529	93181	44	false
1530	93170	48	false
1531	177849	26	false
1532	177828	31	false
1533	33868	17	false
1534	33864	3	false
1535	84650	2	false
1536	84640	31	false
1537	177723	48	false
1538	177702	38	false
1539	84610	19	false
1540	84600	24	false
1541	84590	50	false
1542	84580	7	false
1543	42285	11	false
1544	42280	19	false
1545	84550	9	false
1546	84540	10	false
1547	84530	34	false
1548	84520	22	false
1549	84510	15	false
1550	84500	22	false
1551	33796	47	false
1552	33792	42	false
1553	92917	1	false
1554	92906	24	false
1555	42225	20	false
1556	42220	14	false
1557	75987	28	false
1558	75978	20	false
1559	709044	49	false
1560	708960	19	false
1561	1434630	10	true
1562	1434460	42	false
1563	641212	15	false
1564	641136	10	false
1565	269920	21	false
1566	269888	43	false
1567	337320	30	false
1568	337280	11	false
1569	505860	9	false
1570	505800	8	false
1571	387734	6	false
1572	387688	8	false
1573	75843	9	false
1574	75834	38	false
1575	75825	20	false
1576	75816	48	false
1577	370612	17	false
1578	370568	21	false
1579	210525	15	false
1580	210500	36	false
1581	218894	10	false
1582	218868	33	false
1583	260927	37	false
1584	260896	24	false
1585	370260	10	false
1586	370216	49	false
1587	58891	20	false
1588	58884	12	false
1589	159809	34	false
1590	159790	1	true
1591	285906	18	false
1592	285872	41	false
1593	252210	5	false
1594	252180	11	false
1595	67240	17	false
1596	67232	20	false
1597	277299	21	false
1598	277266	5	false
1599	126015	27	false
1600	126000	7	false
1601	125985	22	false
1602	125970	43	false
1603	125955	24	false
1604	125940	24	false
1605	125925	15	false
1606	125910	28	false
1607	125895	24	false
1608	125880	33	false
1609	125865	25	false
1610	125850	36	false
1611	134224	41	false
1612	134208	49	false
1613	134192	31	false
1614	134176	13	false
1615	134160	1	false
1616	134144	44	false
1617	134128	28	false
1618	134112	47	false
1619	134096	5	false
1620	134080	8	false
1621	125685	10	false
1622	125670	42	false
1623	125655	11	false
1624	125640	48	false
1625	125625	12	false
1626	125610	6	false
1627	125595	8	false
1628	125580	37	false
1629	276243	47	false
1630	276210	25	false
1631	150642	14	false
1632	150624	30	false
1633	108771	7	false
1634	100392	9	false
1635	100380	18	false
1636	8364	6	false
1637	8363	22	false
1638	8362	20	false
1639	8361	15	false
1640	8360	50	false
1641	8359	23	false
1642	8358	10	false
1643	8357	24	false
1644	325884	25	false
1645	325845	12	false
1646	292390	31	false
1647	292355	33	false
1648	292320	10	false
1649	292285	37	false
1650	325650	7	false
1651	325611	8	false
1652	292180	27	false
1653	292145	30	false
1654	308802	29	false
1655	308765	44	false
1656	275352	5	false
1657	275319	26	false
1658	258602	49	false
1659	258571	3	false
1660	308580	15	false
1661	308543	7	false
1662	325182	33	false
1663	325143	48	false
1664	325104	28	false
1665	325065	33	false
1666	83340	45	false
1667	83330	4	false
1668	191636	20	false
1669	191613	20	false
1670	183260	28	false
1671	183238	38	false
1672	149904	1	true
1673	149886	50	false
1674	183172	50	false
1675	183150	39	false
1676	191452	5	false
1677	191429	39	false
1678	640794	48	false
1679	1281434	31	false
1680	1223040	3	true
1681	1738671	13	false
1682	640486	47	false
1683	548922	10	false
1684	1189188	28	false
1685	1380290	42	false
1686	2652166	5	true
1687	640101	42	false
1688	640024	44	false
1689	2559788	33	false
1690	1977780	17	false
1691	1246350	10	false
1692	639716	43	false
1693	1187901	34	false
1694	639562	39	false
1695	1295580	46	false
1696	2391552	31	false
1697	639331	47	false
1698	639254	2	true
1699	1278354	6	true
1700	456500	28	false
1701	1900471	23	false
1702	2091096	25	false
1703	1883419	48	false
1704	1808528	39	false
1705	746550	3	true
1706	638638	20	false
1707	812714	16	false
1708	1293552	24	false
1709	638407	3	true
1710	688070	44	false
1711	580230	46	false
1712	853664	8	false
1713	1276198	48	false
1714	273438	17	false
1715	273405	33	false
1716	182248	11	false
1717	612942	24	false
1718	91102	43	false
1719	91091	4	false
1720	91080	14	false
1721	182138	34	false
1722	82780	41	false
1723	99324	18	false
1724	115864	46	false
1725	148950	18	false
1726	148932	49	false
1727	148914	33	false
1728	148896	50	false
1729	16542	26	false
1730	16540	49	false
1731	16538	4	false
1732	16536	45	false
1733	16534	18	false
1734	16532	3	false
1735	16530	31	false
1736	16528	43	false
1737	49578	20	false
1738	57834	5	false
1739	132176	14	false
1740	8260	2	false
1741	8259	2	false
1742	8258	48	false
1743	8257	46	false
1744	132096	22	false
1745	165100	16	false
1746	16508	12	false
1747	8253	35	false
1748	8252	42	false
1749	8251	31	false
1750	8250	5	false
1751	8249	27	false
1752	8248	29	false
1753	8247	20	false
1754	8246	34	false
1755	8245	6	false
1756	8244	12	false
1757	8243	19	false
1758	8242	37	false
1759	8241	15	false
1760	8240	26	false
1761	8239	38	false
1762	8238	27	false
1763	8237	38	false
1764	8236	36	false
1765	8235	19	false
1766	8234	36	false
1767	8233	15	false
1768	8232	22	false
1769	8231	4	false
1770	8230	45	false
1771	8229	40	false
1772	8228	5	false
1773	8227	35	false
1774	131616	9	false
1775	197400	34	false
1776	32896	25	false
1777	32892	7	false
1778	32888	30	false
1779	32884	47	false
1780	24660	9	false
1781	24657	28	false
1782	32872	48	false
1783	32868	4	false
1784	49296	27	false
1785	49290	19	false
1786	90354	27	false
1787	90343	38	false
1788	73908	4	false
1789	73899	14	false
1790	90310	32	false
1791	90299	5	false
1792	90288	45	false
1793	90277	21	false
1794	90266	9	false
1795	90255	18	false
1796	73836	41	false
1797	73827	49	false
1798	65616	1	false
1799	65608	17	false
1800	49200	12	false
1801	49194	40	false
1802	73782	13	false
1803	73773	1	false
1804	57372	22	false
1805	57365	32	false
1806	49164	39	false
1807	49158	7	false
1808	65536	31	false
1809	65528	49	false
1810	65520	28	false
1811	65512	50	false
1812	57316	41	false
1813	57309	31	false
1814	155534	36	false
1815	155515	12	false
1816	16368	40	false
1817	16366	26	false
1818	16364	15	false
1819	16362	24	false
1820	16360	44	false
1821	16358	41	false
1822	16356	26	false
1823	16354	25	false
1824	16352	22	false
1825	16350	41	false
1826	16348	22	false
1827	16346	45	false
1828	16344	44	false
1829	16342	46	false
1830	16340	10	false
1831	16338	13	false
1832	16336	23	false
1833	16334	20	false
1834	16332	25	false
1835	16330	49	false
1836	16328	15	false
1837	16326	15	false
1838	16324	25	false
1839	16322	37	false
1840	16320	17	false
1841	16318	12	false
1842	16316	24	false
1843	16314	6	false
1844	16312	29	false
1845	16310	50	false
1846	16308	27	false
1847	16306	28	false
1848	16304	38	false
1849	16302	48	false
1850	16300	21	false
1851	16298	13	false
1852	16296	46	false
1853	16294	16	false
1854	16292	28	false
1855	16290	9	false
1856	16288	21	false
1857	16286	16	false
1858	16284	9	false
1859	16282	43	false
1860	16280	32	false
1861	16278	22	false
1862	16276	44	false
1863	16274	36	false
1864	16272	23	false
1865	16270	13	false
1866	16268	40	false
1867	16266	17	false
1868	16264	30	false
1869	16262	21	false
1870	16260	47	false
1871	16258	45	false
1872	16256	42	false
1873	16254	32	false
1874	16252	25	false
1875	16250	18	false
1876	16248	29	false
1877	16246	3	false
1878	16244	27	false
1879	16242	38	false
1880	16240	25	false
1881	16238	41	false
1882	16236	46	false
1883	16234	1	false
1884	16232	7	false
1885	16230	36	false
1886	16228	35	false
1887	16226	11	false
1888	16224	17	false
1889	16222	32	false
1890	16220	9	false
1891	16218	22	false
1892	16216	37	false
1893	16214	31	false
1894	16212	47	false
1895	16210	31	false
1896	16208	44	false
1897	16206	46	false
1898	16204	38	false
1899	16202	29	false
1900	16200	38	false
1901	16198	40	false
1902	16196	8	false
1903	16194	26	false
1904	16192	36	false
1905	16190	36	false
1906	16188	21	false
1907	16186	7	false
1908	16184	34	false
1909	16182	8	false
1910	16180	30	false
1911	16178	35	false
1912	16176	28	false
1913	16174	26	false
1914	16172	35	false
1915	16170	40	false
1916	16168	4	false
1917	16166	39	false
1918	16164	7	false
1919	16162	23	false
1920	16160	29	false
1921	16158	29	false
1922	16156	47	false
1923	16154	46	false
1924	16152	19	false
1925	16150	49	false
1926	16148	35	false
1927	16146	48	false
1928	16144	14	false
1929	16142	7	false
1930	16140	3	false
1931	16138	14	false
1932	16136	34	false
1933	16134	18	false
1934	16132	50	false
1935	16130	45	false
1936	16128	26	false
1937	16126	22	false
1938	16124	49	false
1939	16122	15	false
1940	16120	50	false
1941	16118	48	false
1942	16116	46	false
1943	16114	34	false
1944	16112	46	false
1945	16110	24	false
1946	16108	15	false
1947	16106	38	false
1948	16104	9	false
1949	16102	19	false
1950	16100	15	false
1951	16098	8	false
1952	16096	1	false
1953	16094	50	false
1954	16092	48	false
1955	16090	5	false
1956	16088	33	false
1957	16086	9	false
1958	241260	2	false
1959	241230	2	false
1960	56280	46	false
1961	56273	31	false
1962	32152	14	false
1963	32148	7	false
1964	24108	18	false
1965	24105	19	false
1966	32136	2	false
1967	32132	13	false
1968	104416	40	false
1969	104403	38	false
1970	32120	18	false
1971	32116	9	false
1972	32112	41	false
1973	32108	37	false
1974	32104	37	false
1975	32100	44	false
1976	24072	13	false
1977	24069	18	false
1978	24066	23	false
1979	24063	17	false
1980	16040	26	false
1981	16038	46	false
1982	32072	24	false
1983	32068	28	false
1984	32064	14	false
1985	32060	47	false
1986	32056	4	false
1987	32052	40	false
1988	32048	34	false
1989	32044	46	false
1990	32040	44	false
1991	32036	8	false
1992	32032	44	false
1993	32028	7	false
1994	32024	1	false
1995	32020	30	false
1996	192096	26	false
1997	192072	17	false
1998	320080	14	false
1999	16002	39	false
2000	16000	46	false
2001	15998	41	false
2002	15996	1	false
2003	23991	33	false
2004	23988	14	false
2005	23985	43	false
2006	23982	43	false
2007	23979	10	false
2008	23976	40	false
2009	23973	24	false
2010	39950	23	false
2011	39945	24	false
2012	39940	36	false
2013	39935	23	false
2014	39930	28	false
2015	39925	44	false
2016	39920	24	false
2017	39915	34	false
2018	39910	44	false
2019	39905	39	false
2020	39900	30	false
2021	39895	2	false
2022	39890	31	false
2023	39885	31	false
2024	39880	31	false
2025	39875	8	false
2026	15948	12	false
2027	15946	12	false
2028	7972	1	false
2029	7971	41	false
2030	63760	2	false
2031	63752	22	false
2032	63744	50	false
2033	63736	22	false
2034	63728	15	false
2035	63720	50	false
2036	63712	29	false
2037	63704	45	false
2038	63696	8	false
2039	63688	2	false
2040	63680	32	false
2041	63672	34	false
2042	63664	40	false
2043	63656	35	false
2044	63648	1	false
2045	63640	18	false
2046	31816	47	false
2047	31812	19	false
2048	15904	45	false
2049	15902	24	false
2050	39750	2	false
2051	39745	18	false
2052	39740	5	false
2053	39735	37	false
2054	31784	49	false
2055	31780	22	false
2056	31776	28	false
2057	31772	2	false
2058	31768	40	false
2059	31764	14	false
2060	39700	16	false
2061	39695	28	false
2062	31752	6	false
2063	31748	8	false
2064	39680	24	false
2065	39675	32	false
2066	23802	29	false
2067	23799	28	false
2068	31728	9	false
2069	31724	41	false
2070	39650	38	false
2071	39645	31	false
2072	31712	44	false
2073	31708	42	false
2074	31704	30	false
2075	31700	23	false
2076	39620	49	false
2077	39615	31	false
2078	39610	11	false
2079	39605	15	false
2080	39600	18	false
2081	39595	12	false
2082	39590	17	false
2083	39585	43	false
2084	39580	42	false
2085	39575	7	false
2086	15828	39	false
2087	15826	14	false
2088	39560	21	false
2089	39555	18	false
2090	47460	10	false
2091	47454	16	false
2092	15816	29	false
2093	15814	16	false
2094	15812	4	false
2095	15810	38	false
2096	31616	46	false
2097	31612	19	false
2098	39510	30	false
2099	39505	33	false
2100	15800	22	false
2101	15798	8	false
2102	15796	25	false
2103	15794	48	false
2104	15792	9	false
2105	15790	29	false
2106	23682	2	false
2107	23679	7	false
2108	15784	17	false
2109	15782	25	false
2110	15780	12	false
2111	15778	35	false
2112	15776	48	false
2113	15774	5	false
2114	15772	41	false
2115	15770	12	false
2116	23652	36	false
2117	23649	34	false
2118	31528	1	false
2119	31524	2	false
2120	31520	19	false
2121	31516	21	false
2122	31512	30	false
2123	31508	14	false
2124	31504	44	false
2125	31500	25	false
2126	39370	6	false
2127	39365	13	false
2128	15744	28	false
2129	15742	12	false
2130	15740	33	false
2131	15738	38	false
2132	15736	32	false
2133	15734	42	false
2134	15732	47	false
2135	15730	40	false
2136	15728	42	false
2137	15726	7	false
2138	47172	38	false
2139	47166	28	false
2140	47160	34	false
2141	47154	2	false
2142	39290	46	false
2143	39285	31	false
2144	31424	47	false
2145	31420	42	false
2146	39270	1	false
2147	39265	48	false
2148	47112	29	false
2149	47106	11	false
2150	39250	44	false
2151	39245	36	false
2152	31392	49	false
2153	31388	17	false
2154	47076	2	false
2155	47070	50	false
2156	31376	6	false
2157	31372	25	false
2158	31368	48	false
2159	31364	1	false
2160	31360	50	false
2161	31356	26	false
2162	31352	9	false
2163	31348	23	false
2164	31344	28	false
2165	31340	15	false
2166	31336	27	false
2167	31332	50	false
2168	46992	22	false
2169	46986	20	false
2170	62640	15	false
2171	62632	47	false
2172	46968	30	false
2173	46962	29	false
2174	31304	11	false
2175	31300	46	false
2176	31296	2	false
2177	31292	7	false
2178	46932	32	false
2179	46926	49	false
2180	23460	1	false
2181	23457	27	false
2182	15636	26	false
2183	15634	45	false
2184	15632	3	false
2185	15630	33	false
2186	15628	41	false
2187	15626	20	false
2188	15624	45	false
2189	15622	48	false
2190	15620	6	false
2191	15618	13	false
2192	31232	26	false
2193	31228	1	false
2194	31224	43	false
2195	31220	14	false
2196	31216	36	false
2197	31212	11	false
2198	31208	31	false
2199	31204	44	false
2200	31200	9	false
2201	31196	25	false
2202	15596	22	false
2203	15594	20	false
2204	15592	35	false
2205	15590	28	false
2206	15588	3	false
2207	15586	2	false
2208	15584	10	false
2209	46746	38	false
2210	46740	33	false
2211	46734	39	false
2212	46728	39	false
2213	46722	50	false
2214	46716	1	false
2215	46710	26	false
2216	46704	11	false
2217	46698	19	false
2218	46692	15	false
2219	46686	37	false
2220	46680	19	false
2221	46674	37	false
2222	46668	32	false
2223	46662	17	false
2224	46656	41	false
2225	147725	16	false
2226	147706	50	false
2227	77730	17	false
2228	77720	37	false
2229	77710	24	false
2230	77700	12	false
2231	85459	45	false
2232	85448	39	false
2233	85437	7	false
2234	85426	24	false
2235	85415	8	false
2236	85404	43	false
2237	100919	17	false
2238	100906	26	false
2239	100893	19	false
2240	100880	45	false
2241	131903	20	false
2242	131886	16	false
2243	46542	34	false
2244	46536	47	false
2245	100815	17	false
2246	100802	24	false
2247	46518	17	false
2248	46512	18	false
2249	100763	20	false
2250	100750	26	false
2251	85239	19	false
2252	85228	35	false
2253	108458	36	false
2254	108444	33	false
2255	116175	20	false
2256	116160	47	false
2257	139374	50	false
2258	139356	4	false
2259	116115	10	false
2260	116100	36	false
2261	131563	27	false
2262	131546	4	false
2263	116055	26	false
2264	116040	32	false
2265	108290	35	false
2266	108276	30	false
2267	131461	45	false
2268	131444	31	false
2269	123696	32	false
2270	123680	33	false
2271	131393	48	false
2272	131376	47	false
2273	115905	38	false
2274	115890	23	false
2275	84975	10	false
2276	84964	33	false
2277	139014	39	false
2278	138996	35	false
2279	115815	27	false
2280	115800	36	false
2281	54033	39	false
2282	54026	31	false
2283	54019	28	false
2284	54012	31	false
2285	115725	25	false
2286	115710	43	false
2287	100269	42	false
2288	100256	15	false
2289	30844	50	false
2290	30840	48	false
2291	138762	5	false
2292	138744	31	false
2293	107898	29	false
2294	107884	8	false
2295	61640	14	false
2296	61632	4	false
2297	69327	6	false
2298	69318	7	false
2299	46206	49	false
2300	46200	36	false
2301	84689	39	false
2302	84678	39	false
2303	84667	15	false
2304	84656	5	false
2305	92340	1	false
2306	92328	25	false
2307	100009	34	false
2308	99996	8	false
2309	69219	47	false
2310	69210	5	false
2311	76890	6	false
2312	76880	18	false
2313	99931	47	false
2314	99918	48	false
2315	99905	28	false
2316	99892	43	false
2317	138294	37	false
2318	138276	29	false
2319	46086	3	false
2320	46080	8	false
2321	53753	50	false
2322	53746	10	false
2323	84447	37	false
2324	84436	32	false
2325	61400	24	false
2326	61392	12	false
2327	76730	50	false
2328	76720	33	false
2329	30684	24	false
2330	30680	40	false
2331	23007	47	false
2332	23004	36	false
2333	15334	9	false
2334	15332	26	false
2335	15330	34	false
2336	15328	28	false
2337	15326	40	false
2338	15324	15	false
2339	15322	41	false
2340	15320	43	false
2341	15318	21	false
2342	15316	1	false
2343	15314	20	false
2344	15312	23	false
2345	15310	1	false
2346	15308	34	false
2347	22959	6	false
2348	22956	21	false
2349	30604	14	false
2350	30600	43	false
2351	30596	10	false
2352	30592	26	false
2353	30588	8	false
2354	30584	45	false
2355	15290	14	false
2356	15288	25	false
2357	30572	48	false
2358	30568	42	false
2359	30564	25	false
2360	30560	18	false
2361	15278	9	false
2362	15276	46	false
2363	15274	39	false
2364	15272	31	false
2365	45810	25	false
2366	45804	49	false
2367	15266	40	false
2368	15264	31	false
2369	61048	9	false
2370	61040	9	false
2371	15258	35	false
2372	15256	40	false
2373	15254	11	false
2374	15252	43	false
2375	15250	26	false
2376	15248	23	false
2377	15246	5	false
2378	15244	27	false
2379	15242	16	false
2380	15240	33	false
2381	22857	21	false
2382	22854	4	false
2383	22851	5	false
2384	22848	45	false
2385	22845	31	false
2386	22842	31	false
2387	22839	39	false
2388	22836	41	false
2389	38055	15	false
2390	38050	6	false
2391	22827	44	false
2392	22824	10	false
2393	22821	6	false
2394	22818	34	false
2395	22815	24	false
2396	22812	2	false
2397	22809	31	false
2398	22806	44	false
2399	30404	38	false
2400	30400	38	false
2401	37995	15	false
2402	37990	39	false
2403	83567	22	false
2404	83556	17	false
2405	30380	17	false
2406	30376	37	false
2407	15186	25	false
2408	15184	17	false
2409	15182	16	false
2410	15180	46	false
2411	30356	8	false
2412	30352	11	false
2413	60696	22	false
2414	60688	24	false
2415	30340	45	false
2416	30336	28	false
2417	30332	28	false
2418	30328	47	false
2419	30324	1	false
2420	30320	33	false
2421	30316	17	false
2422	30312	38	false
2423	30308	45	false
2424	30304	23	false
2425	30300	30	false
2426	30296	11	false
2427	37865	7	false
2428	37860	46	false
2429	60568	26	false
2430	60560	47	false
2431	15138	12	false
2432	15136	33	false
2433	15134	24	false
2434	15132	34	false
2435	15130	44	false
2436	15128	8	false
2437	15126	44	false
2438	15124	49	false
2439	15122	49	false
2440	15120	5	false
2441	15118	14	false
2442	15116	49	false
2443	15114	10	false
2444	15112	8	false
2445	15110	21	false
2446	15108	32	false
2447	15106	24	false
2448	15104	26	false
2449	30204	42	false
2450	30200	14	false
2451	30196	3	false
2452	30192	39	false
2453	15094	13	false
2454	15092	44	false
2455	60360	35	false
2456	60352	33	false
2457	15086	26	false
2458	15084	38	false
2459	22623	38	false
2460	22620	49	false
2461	22617	29	false
2462	22614	50	false
2463	52759	12	false
2464	52752	35	false
2465	37675	9	false
2466	37670	3	false
2467	37665	10	false
2468	37660	16	false
2469	37655	42	false
2470	37650	47	false
2471	37645	2	false
2472	52696	34	false
2473	52689	4	false
2474	37630	5	false
2475	37625	38	false
2476	37620	24	false
2477	60184	26	false
2478	60176	17	false
2479	60168	8	false
2480	60160	27	false
2481	60152	14	false
2482	60144	47	false
2483	60136	21	false
2484	60128	45	false
2485	37575	3	false
2486	37570	20	false
2487	60104	17	false
2488	60096	29	false
2489	60088	47	false
2490	60080	41	false
2491	37545	15	false
2492	37540	35	false
2493	37535	23	false
2494	37530	16	false
2495	60040	42	false
2496	60032	7	false
2497	60024	3	false
2498	60016	37	false
2499	67509	36	false
2500	67500	40	false
2501	67491	27	false
2502	67482	49	false
2503	179928	36	false
2504	179904	7	false
2505	44970	37	false
2506	44964	31	false
2507	29972	50	false
2508	29968	49	false
2509	29964	17	false
2510	29960	31	false
2511	194714	12	false
2512	194688	2	false
2513	14974	30	false
2514	14972	33	false
2515	14970	24	false
2516	14968	16	false
2517	14966	22	false
2518	14964	4	false
2519	14962	5	false
2520	14960	24	false
2521	14958	49	false
2522	14956	11	false
2523	14954	33	false
2524	14952	48	false
2525	14950	22	false
2526	7474	3	false
2527	7473	37	false
2528	7472	13	false
2529	7471	26	false
2530	7470	4	false
2531	7469	19	false
2532	89616	18	false
2533	89604	42	false
2534	7466	29	false
2535	14930	12	false
2536	7464	12	false
2537	22389	3	false
2538	22386	32	false
2539	22383	26	false
2540	22380	32	false
2541	14918	43	false
2542	14916	22	false
2543	22371	44	false
2544	22368	4	false
2545	14910	49	false
2546	14908	19	false
2547	22359	40	false
2548	22356	16	false
2549	14902	10	false
2550	14900	26	false
2551	22347	30	false
2552	22344	21	false
2553	22341	27	false
2554	22338	6	false
2555	29780	30	false
2556	29776	19	false
2557	14886	30	false
2558	14884	30	false
2559	22323	24	false
2560	22320	43	false
2561	22317	28	false
2562	22314	47	false
2563	22311	23	false
2564	22308	4	false
2565	22305	41	false
2566	22302	29	false
2567	22299	43	false
2568	22296	9	false
2569	29724	9	false
2570	29720	9	false
2571	14858	9	false
2572	14856	9	false
2573	14854	9	false
2574	14852	48	false
2575	14850	35	false
2576	14848	43	false
2577	14846	50	false
2578	14844	24	false
2579	14842	45	false
2580	14840	11	false
2581	22257	39	false
2582	22254	2	false
2583	22251	9	false
2584	22248	18	false
2585	22245	42	false
2586	22242	9	false
2587	22239	36	false
2588	22236	7	false
2589	14822	11	false
2590	14820	37	false
2591	14818	39	false
2592	14816	32	false
2593	14814	9	false
2594	14812	2	false
2595	14810	12	false
2596	14808	49	false
2597	14806	24	false
2598	14804	33	false
2599	14802	13	false
2600	14800	49	false
2601	14798	18	false
2602	14796	23	false
2603	14794	13	false
2604	14792	6	false
2605	44370	9	false
2606	44364	47	false
2607	44358	49	false
2608	44352	43	false
2609	14782	29	false
2610	14780	17	false
2611	14778	31	false
2612	14776	8	false
2613	29548	28	false
2614	29544	34	false
2615	7385	27	false
2616	7384	43	false
2617	7383	30	false
2618	7382	20	false
2619	7381	35	false
2620	7380	38	false
2621	7379	42	false
2622	7378	22	false
2623	14754	32	false
2624	14752	15	false
2625	14750	33	false
2626	14748	4	false
2627	14746	13	false
2628	14744	16	false
2629	95823	40	false
2630	95810	46	false
2631	36845	22	false
2632	36840	31	false
2633	7367	25	false
2634	7366	27	false
2635	36825	32	false
2636	36820	11	false
2637	58904	8	false
2638	58896	39	false
2639	14722	27	false
2640	14720	13	false
2641	44154	9	false
2642	44148	5	false
2643	14714	29	false
2644	14712	20	false
2645	14710	19	false
2646	14708	31	false
2647	14706	39	false
2648	14704	9	false
2649	14702	50	false
2650	14700	12	false
2651	14698	47	false
2652	14696	44	false
2653	14694	45	false
2654	14692	8	false
2655	51415	42	false
2656	51408	9	false
2657	14686	48	false
2658	14684	11	false
2659	14682	13	false
2660	14680	20	false
2661	14678	27	false
2662	14676	25	false
2663	29348	40	false
2664	29344	1	false
2665	14670	48	false
2666	14668	48	false
2667	14666	29	false
2668	14664	20	false
2669	43986	35	false
2670	43980	10	false
2671	14658	36	false
2672	14656	36	false
2673	14654	47	false
2674	14652	47	false
2675	21975	15	false
2676	21972	31	false
2677	14646	24	false
2678	14644	6	false
2679	14642	8	false
2680	14640	3	false
2681	14638	20	false
2682	14636	21	false
2683	14634	10	false
2684	14632	24	false
2685	14630	6	false
2686	14628	15	false
2687	58504	49	false
2688	58496	34	false
2689	7311	34	false
2690	7310	18	false
2691	7309	28	false
2692	7308	10	false
2693	7307	43	false
2694	7306	38	false
2695	7305	4	false
2696	7304	8	false
2697	7303	47	false
2698	7302	45	false
2699	7301	28	false
2700	7300	27	false
2701	7299	49	false
2702	7298	46	false
2703	7297	36	false
2704	7296	36	false
2705	7295	5	false
2706	7294	34	false
2707	7293	32	false
2708	7292	17	false
2709	7291	49	false
2710	7290	49	false
2711	7289	31	false
2712	7288	1	false
2713	21861	39	false
2714	58288	5	false
2715	58280	1	false
2716	50988	50	false
2717	50981	44	false
2718	65538	48	false
2719	65529	40	false
2720	58240	20	false
2721	58232	47	false
2722	65502	46	false
2723	65493	19	false
2724	58208	11	false
2725	7275	27	false
2726	7274	2	false
2727	58184	15	false
2728	7272	23	false
2729	7271	18	false
2730	58160	16	false
2731	58152	22	false
2732	58144	30	false
2733	58136	20	false
2734	50862	49	false
2735	50855	40	false
2736	50848	22	false
2737	50841	8	false
2738	65358	33	false
2739	65349	28	false
2740	58080	25	false
2741	58072	40	false
2742	50806	43	false
2743	50799	50	false
2744	79816	19	false
2745	79805	42	false
2746	58032	15	false
2747	58024	28	false
2748	58016	26	false
2749	58008	39	false
2750	50750	15	false
2751	50743	36	false
2752	43488	46	false
2753	43482	15	false
2754	72460	12	false
2755	72450	24	false
2756	72440	17	false
2757	72430	31	false
2758	7242	11	false
2759	7241	33	false
2760	28960	22	false
2761	28956	10	false
2762	43428	16	false
2763	43422	36	false
2764	7236	1	false
2765	7235	14	false
2766	7234	4	false
2767	7233	19	false
2768	7232	42	false
2769	7231	47	false
2770	7230	1	false
2771	7229	9	false
2772	7228	41	false
2773	7227	42	false
2774	7226	44	false
2775	7225	4	false
2776	7224	26	false
2777	7223	49	false
2778	7222	22	false
2779	7221	49	false
2780	50540	23	false
2781	50533	21	false
2782	43308	14	false
2783	43302	33	false
2784	43296	17	false
2785	43290	32	false
2786	57712	31	false
2787	57704	44	false
2788	50484	49	false
2789	50477	17	false
2790	57680	39	false
2791	57672	16	false
2792	57664	47	false
2793	57656	23	false
2794	50442	49	false
2795	50435	34	false
2796	72040	16	false
2797	72030	18	false
2798	43212	6	false
2799	43206	46	false
2800	43200	22	false
2801	43194	36	false
2802	35990	18	false
2803	35985	34	false
2804	50372	50	false
2805	50365	32	false
2806	14388	40	false
2807	14386	46	false
2808	14384	3	false
2809	14382	50	false
2810	14380	25	false
2811	14378	14	false
2812	14376	44	false
2813	14374	39	false
2814	28744	13	false
2815	28740	26	false
2816	43104	17	false
2817	43098	6	false
2818	43092	46	false
2819	43086	33	false
2820	28720	45	false
2821	28716	1	false
2822	14356	33	false
2823	14354	13	false
2824	14352	15	false
